"","Age","Income","LoanAmount","CreditScore","MonthsEmployed","NumCreditLines","InterestRate","LoanTerm","DTIRatio","HasMortgage","HasDependents","HasCoSigner","Default","edBachelor.s","edHigh.School","edMaster.s","edPhD","emptypeFull.time","emptypePart.time","emptypeSelf.employed","emptypeUnemployed","maritalDivorced","maritalMarried","maritalSingle","loanpurpAuto","loanpurpBusiness","loanpurpEducation","loanpurpHome","loanpurpOther"
"39400",61,59212,143151,693,75,3,21.72,60,0.42,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"101855",27,142087,175500,806,2,3,17.41,12,0.46,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
"104693",33,131460,169210,813,87,1,6.06,36,0.29,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"164769",40,120963,9955,667,88,2,6.68,48,0.34,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"127188",24,57630,81695,642,56,1,19.02,36,0.88,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"155388",49,143774,213637,726,41,2,18.37,24,0.89,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"154173",51,70696,7101,433,41,2,15.67,24,0.23,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"64726",66,42814,62535,712,14,3,5.97,36,0.67,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"158292",66,122979,97668,698,62,4,5.7,24,0.26,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
"231404",68,130582,225329,382,87,4,5.99,36,0.61,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"151882",62,42502,168583,442,86,4,23.98,12,0.89,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"83790",45,134464,94614,738,35,4,19,36,0.33,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
"164069",28,143341,192739,444,36,4,24.19,24,0.49,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
"23067",63,104423,64072,521,13,3,12.8,24,0.59,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
"35131",67,80535,219033,490,58,4,19.45,60,0.59,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"149022",43,35405,204658,325,41,2,20.05,24,0.42,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
"84534",26,84782,104485,753,28,2,21.68,60,0.38,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"129779",30,28995,90485,677,58,1,10.58,36,0.72,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"10086",68,149617,137360,418,21,3,19.02,36,0.87,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
"247922",31,19620,132314,356,82,1,11.88,24,0.79,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"218832",58,107255,158504,845,61,2,13.22,24,0.29,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
"178477",67,66618,241662,822,1,3,6.73,60,0.58,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"54683",36,73466,98992,838,97,2,23.65,60,0.69,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"26806",61,128108,67271,797,75,4,4.76,36,0.25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"64019",53,125405,107128,589,111,2,20.3,48,0.3,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"228413",33,73515,49058,402,48,1,7.74,60,0.78,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"174516",61,137113,37535,321,12,3,2.06,36,0.79,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
"20248",19,35065,162234,652,56,4,4.78,12,0.48,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"200890",50,30912,112605,767,29,1,17.89,48,0.73,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
"71857",67,123121,221306,558,36,4,13.85,24,0.7,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"60849",54,59141,115056,588,104,3,23.93,60,0.69,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
"112144",38,125716,54162,750,48,1,5.81,12,0.82,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"26508",23,111477,69335,646,18,2,22.82,24,0.19,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"169808",62,87012,92415,762,44,1,2.23,48,0.25,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"150352",62,111154,249550,592,1,4,9.9,24,0.64,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"40037",31,140134,85139,704,15,3,23.38,48,0.67,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"220054",37,53512,233549,489,87,1,16.41,48,0.3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
"70894",21,132052,230303,429,0,3,9.88,36,0.87,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"85754",39,126327,87499,725,12,2,17.56,12,0.49,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"7599",37,99502,168150,761,116,3,22.83,12,0.37,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"82383",60,147534,157718,593,23,4,5.31,36,0.69,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
"30305",48,104719,168379,460,61,1,18.53,12,0.48,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
"34086",21,91914,40348,308,99,1,6.07,36,0.22,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"180791",36,28494,237631,675,47,1,8.28,48,0.59,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
"50582",55,87856,40631,588,29,3,7.24,36,0.47,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"122160",34,135451,146381,657,92,2,17.55,12,0.29,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
"90131",62,41697,5495,730,51,2,12.82,36,0.47,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"82840",44,45251,64084,498,79,2,16.79,48,0.79,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"105201",40,47977,85553,528,96,4,17.08,36,0.17,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"19982",38,54380,81073,330,117,2,6.76,60,0.1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"94070",50,95353,93005,806,87,2,8.06,60,0.66,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"128655",37,147276,111288,488,50,3,22.89,36,0.53,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"72718",64,34394,167748,627,102,4,21.84,12,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
"80630",42,106420,185003,497,97,3,19.45,60,0.11,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"79531",32,24364,14125,658,66,1,12.24,48,0.6,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
"186920",19,37380,94211,511,93,2,8.8,48,0.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"218145",50,39700,108847,300,118,2,15.32,36,0.26,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
"197661",39,92509,196489,720,56,1,22.28,60,0.25,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"117855",39,84247,141587,639,24,1,9.2,36,0.3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"28041",33,48450,150173,800,57,2,5.98,12,0.2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"35781",53,101777,244656,744,51,2,2.42,24,0.76,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"118358",50,50174,188514,344,3,1,4.85,12,0.44,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"40234",28,129476,121583,590,45,1,8.28,12,0.3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"59711",61,73079,141860,372,100,4,15.29,24,0.81,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"201251",68,96415,130610,470,39,2,4.93,24,0.74,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"29583",34,112604,237449,685,72,3,15.3,12,0.62,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"86006",27,63007,30250,381,11,4,9.73,24,0.52,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"66016",55,58153,64209,433,113,2,10.54,24,0.13,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
"17309",19,102881,121483,673,82,4,21.94,24,0.82,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"77881",64,120178,114771,486,50,3,10.4,24,0.8,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
"218767",61,105112,69936,703,72,4,5.35,24,0.66,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
"14173",30,43696,129617,607,82,2,14.64,36,0.88,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"94660",19,44393,84127,537,28,2,17.51,36,0.31,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
"45466",47,77409,101301,641,22,4,8.74,60,0.34,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"160954",31,30024,51878,455,36,1,23.3,12,0.8,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"167659",60,112121,249684,516,48,2,14.87,60,0.57,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"143438",53,132064,121752,378,50,2,19.27,48,0.87,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"17336",33,86228,51362,414,57,2,10.86,60,0.21,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"184307",66,136332,220709,564,90,3,18.58,24,0.45,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"163123",65,139298,57877,357,51,4,14.81,36,0.48,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
"73093",49,111913,139750,428,10,4,18.7,36,0.54,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"148716",23,100766,68842,849,47,1,6.37,60,0.71,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"191705",44,34154,222154,667,53,1,9.27,60,0.23,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"235439",66,105682,66525,722,61,4,20.86,24,0.67,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
"16201",48,62771,40219,490,58,3,5.74,12,0.85,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
"193538",59,78541,103622,519,87,2,10.58,12,0.12,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
"45114",42,50276,201508,560,23,4,8.5,24,0.13,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"183049",46,102348,74640,306,83,2,11.74,12,0.72,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
"171595",65,111505,198008,638,111,1,3.21,48,0.53,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
"185279",54,62169,142232,849,43,3,10.67,48,0.43,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"209114",41,142475,144381,846,36,4,22.8,24,0.73,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"132247",44,22634,245011,349,115,1,14.46,48,0.53,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
"109461",26,22332,194068,684,11,4,14.7,24,0.54,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"195752",30,136220,150348,783,115,2,12.65,12,0.67,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"201541",20,63451,133410,367,13,4,19.74,60,0.63,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
"148997",64,129867,34461,764,86,3,9.43,24,0.37,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
"238034",28,73925,10814,563,37,2,12.92,48,0.88,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"57232",67,131946,9957,448,114,2,19.6,36,0.51,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"194534",29,87264,234910,717,63,2,13.04,60,0.76,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
"250046",60,49585,161981,739,17,4,16.2,36,0.53,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"75264",19,115551,35777,344,76,1,6.81,12,0.63,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"105888",42,146516,139218,553,119,1,17.27,48,0.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"198334",35,70770,126409,787,110,3,11.46,60,0.25,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
"81578",38,56328,40432,374,12,4,9.78,60,0.8,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"186932",26,104857,40391,343,30,4,19.86,12,0.63,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"81439",29,83594,247519,721,85,1,4.53,48,0.23,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
"6374",64,57716,173489,399,62,4,15.6,24,0.76,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
"68235",30,105520,142058,726,74,2,13.69,48,0.55,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"72344",27,48364,156833,747,50,3,11.35,36,0.43,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
"181146",59,79577,122356,719,36,4,2.57,36,0.55,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"162981",23,40953,225616,827,3,1,15.17,48,0.46,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
"111508",61,86693,236433,600,94,4,4.28,24,0.78,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
"32782",68,142433,184921,602,44,3,15.51,60,0.45,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"189384",44,90287,53765,669,34,3,15.04,24,0.59,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
"41223",54,130486,117200,481,75,3,11.68,12,0.77,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"181836",61,61001,172044,386,11,3,2.22,60,0.4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"55498",55,82791,191479,625,43,4,24.66,12,0.67,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"76665",53,103246,157733,600,115,3,16.75,24,0.83,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
"107258",37,116561,43553,816,96,1,14.96,36,0.27,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
"223578",31,41549,109936,680,78,1,6.75,48,0.44,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
"5742",65,136573,156036,329,19,3,2.4,60,0.53,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
"95789",53,81438,12546,744,44,1,24.59,12,0.79,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"30816",41,143850,33749,514,62,1,22.63,12,0.48,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
"189909",53,87203,233821,383,65,4,17.17,36,0.57,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
"191056",31,92649,51269,708,105,2,21.87,12,0.65,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
"62613",52,53286,57078,832,99,3,5.71,24,0.33,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"169188",61,105283,237801,414,25,1,5.15,60,0.31,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"232150",25,41137,218593,576,76,4,24.09,36,0.71,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
"184028",65,113802,85282,324,7,2,10.79,36,0.14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
"104342",34,141522,21444,750,110,4,2.86,24,0.37,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"245672",22,100362,231856,610,45,1,14.46,48,0.47,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"147884",44,117744,87419,730,35,3,8.53,60,0.41,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"98051",58,99634,115650,392,43,2,3.35,48,0.68,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"94217",56,54300,185339,509,7,3,19.3,12,0.58,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
"206158",66,31326,90840,766,118,4,16.36,36,0.17,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"185413",19,126346,89076,467,64,2,14.05,12,0.48,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"3410",20,95176,179722,631,0,1,7.73,12,0.55,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
"87850",26,129475,155853,484,22,4,14.38,60,0.37,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
"140427",46,72786,163165,624,66,2,17.09,48,0.86,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"192492",60,104420,49561,620,20,4,17.53,24,0.16,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"115009",61,116432,35162,518,117,3,9.23,36,0.71,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"227541",62,132171,74547,365,66,2,5.87,24,0.89,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"200798",54,95893,141741,799,94,4,21.75,48,0.28,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
"23826",27,135924,197167,624,17,4,2.54,60,0.17,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"6324",22,83048,168242,748,33,1,10.02,36,0.81,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
"190471",31,78588,23864,522,67,3,6.4,24,0.14,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"40603",28,56610,36530,373,54,3,8.5,12,0.74,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"187701",22,106876,97823,379,0,2,15.93,24,0.21,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
"137491",33,47713,173507,350,18,4,12.16,24,0.78,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
"154891",55,61305,151485,335,7,4,13.8,60,0.8,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
"123868",54,127759,7035,547,82,4,16,60,0.28,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
"67627",50,109565,147079,673,90,3,5.84,36,0.34,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"123709",57,98243,49429,660,40,4,23.54,12,0.35,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
"67490",36,73698,169725,837,78,4,9.02,12,0.57,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
"103952",49,17113,86391,835,40,3,9.07,36,0.82,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
"94004",47,118094,74800,682,37,4,2.81,60,0.79,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
"84991",37,99236,230754,768,109,4,9.55,48,0.45,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
"55341",31,100196,42243,608,6,2,12.52,48,0.69,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
"58451",59,141838,223322,615,6,1,21.72,48,0.29,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"84726",53,51660,69951,320,15,4,17.02,24,0.81,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
"28334",39,62579,64655,474,33,1,8.59,36,0.26,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"99662",50,83048,125940,437,56,4,21.29,24,0.36,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"250519",49,57714,60633,708,79,3,17.33,48,0.87,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
"93285",40,24670,194256,345,74,3,6.1,60,0.77,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"88013",20,117351,163640,562,20,1,2.13,12,0.36,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"184330",59,113020,131394,687,88,4,22.01,48,0.53,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"187170",69,55250,207688,800,106,4,2.1,36,0.72,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"147580",44,83520,84536,607,30,3,16.5,48,0.49,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"166278",54,39948,180109,548,119,1,6.58,48,0.84,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"6179",23,74039,29841,611,86,3,23.15,60,0.84,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
"237014",65,132135,222090,750,104,2,5.12,24,0.46,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"169861",19,98904,159499,512,55,4,19.53,48,0.88,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"161697",19,90481,178991,721,104,1,14.47,36,0.34,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"171656",53,111258,180965,369,115,2,5.69,60,0.47,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"31029",67,100071,246116,836,63,3,9.87,24,0.81,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"160438",50,137699,90642,542,76,2,12.14,12,0.39,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
"250124",42,130245,17902,587,56,1,5.58,24,0.68,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
"204117",32,72590,201837,786,19,1,6.75,12,0.43,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
"89452",20,65059,129107,404,33,2,3.38,36,0.2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"3581",31,59446,222878,583,84,3,4.98,48,0.3,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
"67487",65,118557,73694,774,0,1,3.29,60,0.65,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"85920",57,36252,157319,655,32,3,24.33,48,0.17,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"173604",52,118905,243827,523,28,1,24.71,36,0.47,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"66868",20,22519,67632,356,51,4,24.2,36,0.82,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"57535",28,16880,119400,518,99,1,17.02,36,0.6,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"214166",35,105276,48780,442,87,2,13.24,60,0.13,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
"139709",21,29157,224762,595,77,1,24.84,48,0.9,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
"1370",36,49556,113034,670,13,3,2.59,24,0.57,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
"80938",59,147421,128762,790,38,4,14.28,12,0.6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
"190053",35,125992,226544,465,69,4,19.51,12,0.44,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"136053",50,88422,235055,758,14,4,21.57,24,0.42,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"73652",57,119744,234933,621,72,4,18.18,48,0.77,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
"51531",37,134005,53857,834,31,1,13.93,60,0.31,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"45639",26,83316,23715,459,98,1,7.24,36,0.62,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
"209062",44,34472,54761,445,76,3,14.38,12,0.21,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
"61676",69,80171,174000,658,103,3,23.97,24,0.44,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"54323",52,56127,18280,694,36,4,15.7,48,0.78,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"27556",38,149356,158656,474,18,2,12.77,48,0.79,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
"8686",48,51307,125852,578,91,3,23.92,24,0.36,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
"155400",24,127392,200609,473,36,2,2.87,24,0.52,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
"165019",45,111141,85082,369,74,1,8.57,36,0.24,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
"135064",64,86841,228819,347,38,4,13.18,48,0.41,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
